year,season,sport,countries_winning_medals,sport_country_hhi,sport_medal_entropy,max_country_share,sport_year_total_medals,sport_globalization_index
2000,Summer,Fencing,11,0.1311111111111111,2.182897499410536,0.2,30,0.8688888888888889
2000,Summer,Football,6,0.16666666666666669,1.7917594692280547,0.16666666666666666,6,0.8333333333333333
2000,Summer,Gymnastics,13,0.18820861678004536,2.058196801146029,0.35714285714285715,42,0.8117913832199546
2000,Summer,Handball,6,0.16666666666666669,1.7917594692280547,0.16666666666666666,6,0.8333333333333333
2000,Summer,Hockey,4,0.2777777777777778,1.3296613488547582,0.3333333333333333,6,0.7222222222222222
2000,Summer,Judo,25,0.06951530612244898,2.917752706601736,0.14285714285714285,56,0.9304846938775511
2000,Summer,Modern Pentathlon,5,0.22222222222222227,1.5607104090414063,0.3333333333333333,6,0.7777777777777777
2000,Summer,Rhythmic Gymnastics,3,0.3888888888888889,1.0114042647073518,0.5,6,0.6111111111111112
2000,Summer,Rowing,20,0.07596371882086166,2.7657146622824142,0.14285714285714285,42,0.9240362811791384
2000,Summer,Sailing,15,0.0890725436179982,2.548798603053818,0.15151515151515152,33,0.9109274563820018
2000,Summer,Shooting,26,0.06651287966166859,2.9937725642534514,0.1568627450980392,51,0.9334871203383314
2000,Summer,Softball,3,0.3333333333333333,1.0986122886681096,0.3333333333333333,3,0.6666666666666667
2000,Summer,Swimming,18,0.1638781163434903,2.270844173512334,0.3263157894736842,95,0.8361218836565096
2000,Summer,Synchronized Swimming,4,0.2777777777777778,1.3296613488547582,0.3333333333333333,6,0.7222222222222222
2000,Summer,Table Tennis,5,0.4722222222222221,1.0986122886681098,0.6666666666666666,12,0.5277777777777779
2000,Summer,Taekwondo,18,0.07291666666666666,2.7737179750213112,0.16666666666666666,24,0.9270833333333334
2000,Summer,Tennis,9,0.1388888888888889,2.0947290475276485,0.25,12,0.8611111111111112
2000,Summer,Trampolining,4,0.2777777777777778,1.3296613488547582,0.3333333333333333,6,0.7222222222222222
2000,Summer,Triathlon,5,0.2222222222222222,1.5607104090414063,0.3333333333333333,6,0.7777777777777778
2000,Summer,Volleyball,5,0.2222222222222222,1.5607104090414063,0.3333333333333333,6,0.7777777777777778
2000,Summer,Water Polo,5,0.2222222222222222,1.5607104090414063,0.3333333333333333,6,0.7777777777777778
2000,Summer,Weightlifting,23,0.06765432098765434,2.9205772148749856,0.15555555555555556,45,0.9323456790123457
2000,Summer,Wrestling,22,0.08940972222222221,2.736961861003157,0.1875,48,0.9105902777777778
2004,Summer,Archery,8,0.18055555555555558,1.9072839993213793,0.3333333333333333,12,0.8194444444444444
2004,Summer,Athletics,40,0.07050173010380624,3.1849956405596824,0.18382352941176472,136,0.9294982698961938
2004,Summer,Badminton,6,0.23555555555555555,1.5821699429252505,0.3333333333333333,15,0.7644444444444445
2004,Summer,Baseball,3,0.3333333333333333,1.0986122886681096,0.3333333333333333,3,0.6666666666666667
2004,Summer,Basketball,5,0.2222222222222222,1.5607104090414063,0.3333333333333333,6,0.7777777777777778
2004,Summer,Beach Volleyball,4,0.2777777777777778,1.3296613488547582,0.3333333333333333,6,0.7222222222222222
2004,Summer,Boxing,20,0.08264462809917356,2.7480222267923664,0.18181818181818182,44,0.9173553719008265
2004,Summer,Canoeing,20,0.08420138888888888,2.7295493366501673,0.1875,48,0.9157986111111112
2004,Summer,Cycling,20,0.09259259259259257,2.659968143252894,0.2037037037037037,54,0.9074074074074074
2004,Summer,Diving,7,0.24305555555555552,1.6173434213065387,0.375,24,0.7569444444444444
2004,Summer,Equestrianism,8,0.17901234567901236,1.8751218560198155,0.2777777777777778,18,0.8209876543209876
2004,Summer,Fencing,10,0.14444444444444446,2.0918184564127045,0.23333333333333334,30,0.8555555555555555
2004,Summer,Football,6,0.16666666666666669,1.7917594692280547,0.16666666666666666,6,0.8333333333333333
2004,Summer,Gymnastics,14,0.13378684807256236,2.297600552880173,0.23809523809523808,42,0.8662131519274376
2004,Summer,Handball,6,0.16666666666666669,1.7917594692280547,0.16666666666666666,6,0.8333333333333333
2004,Summer,Hockey,4,0.2777777777777778,1.3296613488547582,0.3333333333333333,6,0.7222222222222222
2004,Summer,Judo,24,0.07971938775510204,2.8283951309699167,0.17857142857142858,56,0.920280612244898
2004,Summer,Modern Pentathlon,6,0.16666666666666669,1.7917594692280547,0.16666666666666666,6,0.8333333333333333
2004,Summer,Rhythmic Gymnastics,4,0.33333333333333337,1.242453324894,0.5,6,0.6666666666666666
2004,Summer,Rowing,23,0.05895691609977325,2.9741405617135754,0.09523809523809523,42,0.9410430839002267
2004,Summer,Sailing,20,0.06703397612488524,2.8587170476478727,0.15151515151515152,33,0.9329660238751147
2004,Summer,Shooting,22,0.09419454056132259,2.725366867342691,0.19607843137254902,51,0.9058054594386774
2004,Summer,Softball,3,0.3333333333333333,1.0986122886681096,0.3333333333333333,3,0.6666666666666667
2004,Summer,Swimming,20,0.13253268147518335,2.4666878580235867,0.28865979381443296,97,0.8674673185248166
2004,Summer,Synchronized Swimming,3,0.3333333333333333,1.0986122886681096,0.3333333333333333,6,0.6666666666666667
2004,Summer,Table Tennis,5,0.33333333333333326,1.3143738430069454,0.5,12,0.6666666666666667
2004,Summer,Taekwondo,13,0.09374999999999999,2.463104643797811,0.16666666666666666,24,0.90625
2004,Summer,Tennis,10,0.125,2.210253577620973,0.25,12,0.875
2004,Summer,Trampolining,5,0.2222222222222222,1.5607104090414063,0.3333333333333333,6,0.7777777777777778
2004,Summer,Triathlon,5,0.2222222222222222,1.5607104090414063,0.3333333333333333,6,0.7777777777777778
2004,Summer,Volleyball,5,0.2222222222222222,1.5607104090414063,0.3333333333333333,6,0.7777777777777778
2004,Summer,Water Polo,6,0.16666666666666669,1.7917594692280547,0.16666666666666666,6,0.8333333333333333
2004,Summer,Weightlifting,20,0.09234567901234568,2.66657381570721,0.17777777777777778,45,0.9076543209876543
2004,Summer,Wrestling,22,0.08230452674897118,2.782224195192822,0.18518518518518517,54,0.9176954732510288
2008,Summer,Archery,6,0.26388888888888884,1.539654447440098,0.4166666666666667,12,0.7361111111111112
2008,Summer,Athletics,41,0.06989795918367347,3.136233360379373,0.16428571428571428,140,0.9301020408163265
2008,Summer,Badminton,4,0.3688888888888889,1.1595697967390537,0.5333333333333333,15,0.6311111111111112
2008,Summer,Baseball,3,0.3333333333333333,1.0986122886681096,0.3333333333333333,3,0.6666666666666667
2008,Summer,Basketball,5,0.2222222222222222,1.5607104090414063,0.3333333333333333,6,0.7777777777777778
2008,Summer,Beach Volleyball,3,0.3333333333333333,1.0986122886681096,0.3333333333333333,6,0.6666666666666667
2008,Summer,Boxing,20,0.07747933884297521,2.7795289168178194,0.18181818181818182,44,0.9225206611570248
2008,Summer,Canoeing,19,0.07812499999999999,2.7357509756356997,0.16666666666666666,48,0.921875
2008,Summer,Cycling,20,0.11179698216735251,2.577888373687237,0.25925925925925924,54,0.8882030178326474
2008,Summer,Diving,7,0.27777777777777773,1.5704321367516019,0.4583333333333333,24,0.7222222222222223
2008,Summer,Equestrianism,9,0.154320987654321,2.0291545628109144,0.2777777777777778,18,0.845679012345679
2008,Summer,Fencing,13,0.13333333333333333,2.2653311021089966,0.23333333333333334,30,0.8666666666666667
2008,Summer,Football,5,0.22222222222222227,1.5607104090414063,0.3333333333333333,6,0.7777777777777777
2008,Summer,Gymnastics,15,0.18367346938775508,2.1447142528035226,0.3333333333333333,42,0.8163265306122449
2008,Summer,Handball,6,0.16666666666666669,1.7917594692280547,0.16666666666666666,6,0.8333333333333333
2008,Summer,Hockey,6,0.16666666666666669,1.7917594692280547,0.16666666666666666,6,0.8333333333333333
2008,Summer,Judo,25,0.06441326530612244,2.9574015734184873,0.125,56,0.9355867346938775
2008,Summer,Modern Pentathlon,5,0.2222222222222222,1.5607104090414063,0.3333333333333333,6,0.7777777777777778
2008,Summer,Rhythmic Gymnastics,4,0.2777777777777778,1.3296613488547582,0.3333333333333333,6,0.7222222222222222
2008,Summer,Rowing,20,0.06689342403628117,2.850202957644796,0.14285714285714285,42,0.9331065759637188
2008,Summer,Sailing,18,0.07988980716253445,2.718931903463561,0.18181818181818182,33,0.9201101928374655
2008,Summer,Shooting,19,0.08740740740740742,2.6702948595921217,0.17777777777777778,45,0.9125925925925926
2008,Summer,Softball,3,0.3333333333333333,1.0986122886681096,0.3333333333333333,3,0.6666666666666667
2008,Summer,Swimming,21,0.14515532544378698,2.4205388871705837,0.2980769230769231,104,0.854844674556213
2008,Summer,Synchronized Swimming,4,0.2777777777777778,1.3296613488547582,0.3333333333333333,6,0.7222222222222222
2008,Summer,Table Tennis,4,0.48611111111111105,0.9830877585747855,0.6666666666666666,12,0.513888888888889
2008,Summer,Taekwondo,22,0.05859375,2.972845711672122,0.125,32,0.94140625
2008,Summer,Tennis,8,0.15277777777777776,1.9792045174343245,0.25,12,0.8472222222222222
2008,Summer,Trampolining,3,0.3888888888888889,1.0114042647073516,0.5,6,0.6111111111111112
2008,Summer,Triathlon,5,0.22222222222222227,1.5607104090414063,0.3333333333333333,6,0.7777777777777777
2008,Summer,Volleyball,4,0.2777777777777778,1.3296613488547582,0.3333333333333333,6,0.7222222222222222
2008,Summer,Water Polo,5,0.2222222222222222,1.5607104090414063,0.3333333333333333,6,0.7777777777777778
2008,Summer,Weightlifting,18,0.09728395061728397,2.598345651406202,0.2,45,0.902716049382716
2008,Summer,Wrestling,28,0.06209085498908947,3.049256630086696,0.15492957746478872,71,0.9379091450109105
2012,Summer,Archery,6,0.20833333333333334,1.6762349391347309,0.3333333333333333,12,0.7916666666666666
2012,Summer,Athletics,41,0.08044403149298254,3.0352479688548075,0.1958041958041958,143,0.9195559685070175
2012,Summer,Badminton,7,0.3244444444444443,1.5065950881316383,0.5333333333333333,15,0.6755555555555557
2012,Summer,Basketball,5,0.2222222222222222,1.5607104090414063,0.3333333333333333,6,0.7777777777777778
2012,Summer,Beach Volleyball,4,0.2777777777777778,1.3296613488547582,0.3333333333333333,6,0.7222222222222222
2012,Summer,Boxing,20,0.06804733727810652,2.8182984048191093,0.11538461538461539,52,0.9319526627218935
2012,Summer,Canoeing,19,0.0798611111111111,2.726292086578979,0.16666666666666666,48,0.9201388888888888
2012,Summer,Cycling,19,0.09818181818181816,2.6076970008272164,0.21818181818181817,55,0.9018181818181819
2012,Summer,Diving,8,0.23611111111111113,1.7347432485702736,0.4166666666666667,24,0.7638888888888888
2012,Summer,Equestrianism,8,0.19135802469135804,1.8271748439445188,0.2777777777777778,18,0.808641975308642
2012,Summer,Fencing,13,0.13111111111111112,2.276657704562023,0.23333333333333334,30,0.8688888888888888
2012,Summer,Football,6,0.16666666666666669,1.7917594692280547,0.16666666666666666,6,0.8333333333333333
2012,Summer,Gymnastics,14,0.12131519274376416,2.3220908200753145,0.19047619047619047,42,0.8786848072562359
2012,Summer,Handball,6,0.16666666666666669,1.7917594692280547,0.16666666666666666,6,0.8333333333333333
2012,Summer,Hockey,5,0.2222222222222222,1.5607104090414063,0.3333333333333333,6,0.7777777777777778
2012,Summer,Judo,23,0.06696428571428571,2.906137033632436,0.125,56,0.9330357142857143
2012,Summer,Modern Pentathlon,6,0.16666666666666669,1.7917594692280547,0.16666666666666666,6,0.8333333333333333
2012,Summer,Rhythmic Gymnastics,3,0.3888888888888889,1.0114042647073518,0.5,6,0.6111111111111112
2012,Summer,Rowing,18,0.09977324263038549,2.582205341125755,0.21428571428571427,42,0.9002267573696145
2012,Summer,Sailing,15,0.0888888888888889,2.560998380349697,0.16666666666666666,30,0.9111111111111111
2012,Summer,Shooting,23,0.07358024691358026,2.869053613819048,0.15555555555555556,45,0.9264197530864198
2012,Summer,Swimming,19,0.1366782006920415,2.4317502799346076,0.30392156862745096,102,0.8633217993079585
2012,Summer,Synchronized Swimming,3,0.3333333333333333,1.0986122886681096,0.3333333333333333,6,0.6666666666666667
2012,Summer,Table Tennis,5,0.3194444444444444,1.3579778549873243,0.5,12,0.6805555555555556
2012,Summer,Taekwondo,21,0.056640625,2.9564942071794795,0.09375,32,0.943359375
2012,Summer,Tennis,8,0.15555555555555556,1.9686932085049351,0.26666666666666666,15,0.8444444444444444
2012,Summer,Trampolining,3,0.5,0.8675632284814612,0.6666666666666666,6,0.5
2012,Summer,Triathlon,5,0.2222222222222222,1.5607104090414063,0.3333333333333333,6,0.7777777777777778
2012,Summer,Volleyball,5,0.22222222222222227,1.5607104090414063,0.3333333333333333,6,0.7777777777777777
2012,Summer,Water Polo,6,0.16666666666666669,1.7917594692280547,0.16666666666666666,6,0.8333333333333333
2012,Summer,Weightlifting,19,0.0814814814814815,2.7105463484611296,0.15555555555555556,45,0.9185185185185185
2012,Summer,Wrestling,29,0.06712962962962965,3.0083576124554727,0.1527777777777778,72,0.9328703703703703
2016,Summer,Archery,7,0.23611111111111116,1.6987829895138011,0.4166666666666667,12,0.7638888888888888
2016,Summer,Athletics,42,0.08254111966198882,3.0875617058817455,0.22695035460992907,141,0.9174588803380112
2016,Summer,Badminton,9,0.1377777777777778,2.0837660374856473,0.2,15,0.8622222222222222
2016,Summer,Basketball,3,0.3333333333333333,1.0986122886681096,0.3333333333333333,6,0.6666666666666667
2016,Summer,Beach Volleyball,5,0.22222222222222227,1.5607104090414063,0.3333333333333333,6,0.7777777777777777
2016,Summer,Boxing,19,0.08189158016147637,2.684290503714484,0.13725490196078433,51,0.9181084198385236
2016,Summer,Canoeing,20,0.06705539358600583,2.842468891294877,0.14285714285714285,49,0.9329446064139941
2016,Summer,Cycling,21,0.09122085048010972,2.7355590621738575,0.2222222222222222,54,0.9087791495198903
2016,Summer,Diving,9,0.22569444444444448,1.8284657726734084,0.4166666666666667,24,0.7743055555555556
2016,Summer,Equestrianism,7,0.20370370370370372,1.7438124571527578,0.3333333333333333,18,0.7962962962962963
2016,Summer,Fencing,10,0.13333333333333333,2.1441432707891592,0.23333333333333334,30,0.8666666666666667
2016,Summer,Football,5,0.2222222222222222,1.5607104090414063,0.3333333333333333,6,0.7777777777777778
2016,Summer,Golf,6,0.16666666666666669,1.7917594692280547,0.16666666666666666,6,0.8333333333333333
2016,Summer,Gymnastics,12,0.15759637188208614,2.119680909673098,0.2857142857142857,42,0.8424036281179139
2016,Summer,Handball,5,0.22222222222222227,1.5607104090414063,0.3333333333333333,6,0.7777777777777777
2016,Summer,Hockey,5,0.2222222222222222,1.5607104090414063,0.3333333333333333,6,0.7777777777777778
2016,Summer,Judo,26,0.07780612244897958,2.949811883454461,0.21428571428571427,56,0.9221938775510204
2016,Summer,Modern Pentathlon,6,0.16666666666666669,1.7917594692280547,0.16666666666666666,6,0.8333333333333333
2016,Summer,Rhythmic Gymnastics,4,0.33333333333333337,1.242453324894,0.5,6,0.6666666666666666
2016,Summer,Rowing,21,0.058956916099773236,2.935117564086538,0.11904761904761904,42,0.9410430839002267
2016,Summer,Rugby Sevens,6,0.16666666666666669,1.7917594692280547,0.16666666666666666,6,0.8333333333333333
2016,Summer,Sailing,17,0.08,2.6731669915179066,0.13333333333333333,30,0.92
2016,Summer,Shooting,19,0.08444444444444445,2.6967358229157155,0.15555555555555556,45,0.9155555555555556
2016,Summer,Swimming,21,0.136094674556213,2.4997585764342047,0.3173076923076923,104,0.863905325443787
2016,Summer,Synchronized Swimming,3,0.3333333333333333,1.0986122886681096,0.3333333333333333,6,0.6666666666666667
2016,Summer,Table Tennis,4,0.3472222222222222,1.1988493129136213,0.5,12,0.6527777777777778
2016,Summer,Taekwondo,20,0.0703125,2.834984629716641,0.15625,32,0.9296875
2016,Summer,Tennis,11,0.12000000000000002,2.2686052856349663,0.2,15,0.88
2016,Summer,Trampolining,4,0.33333333333333337,1.242453324894,0.5,6,0.6666666666666666
2016,Summer,Triathlon,4,0.33333333333333337,1.242453324894,0.5,6,0.6666666666666666
2016,Summer,Volleyball,5,0.2222222222222222,1.5607104090414063,0.3333333333333333,6,0.7777777777777778
2016,Summer,Water Polo,5,0.22222222222222227,1.5607104090414063,0.3333333333333333,6,0.7777777777777777
2016,Summer,Weightlifting,20,0.07753086419753087,2.772159431177569,0.15555555555555556,45,0.9224691358024691
2016,Summer,Wrestling,27,0.06558641975308642,2.9822258851387526,0.125,72,0.9344135802469136
2020,Summer,3x3 Basketball,5,0.2222222222222222,1.5607104090414063,0.3333333333333333,6,0.7777777777777778
2020,Summer,Archery,9,0.14666666666666667,2.0611128325795947,0.26666666666666666,15,0.8533333333333333
2020,Summer,Artistic Gymnastics,17,0.11411573823688478,2.4535793220243556,0.18604651162790697,43,0.8858842617631152
2020,Summer,Artistic Swimming,3,0.3333333333333333,1.0986122886681096,0.3333333333333333,6,0.6666666666666667
2020,Summer,Athletics,43,0.06066743827160494,3.2826611382617856,0.18055555555555555,144,0.9393325617283951
2020,Summer,Badminton,8,0.21777777777777782,1.8065071652616693,0.4,15,0.7822222222222222
2020,Summer,Baseball/Softball,4,0.2777777777777778,1.3296613488547582,0.3333333333333333,6,0.7222222222222222
2020,Summer,Basketball,4,0.2777777777777778,1.3296613488547582,0.3333333333333333,6,0.7222222222222222
2020,Summer,Beach Volleyball,6,0.16666666666666669,1.7917594692280547,0.16666666666666666,6,0.8333333333333333
2020,Summer,Boxing,25,0.0628698224852071,2.979586628583749,0.11538461538461539,52,0.9371301775147929
2020,Summer,Canoe Slalom,7,0.19444444444444445,1.7917594692280554,0.3333333333333333,12,0.8055555555555556
2020,Summer,Canoe Sprint,20,0.07253086419753087,2.8176984045955336,0.16666666666666666,36,0.9274691358024691
2020,Summer,Cycling BMX Freestyle,5,0.22222222222222227,1.5607104090414063,0.3333333333333333,6,0.7777777777777777
2020,Summer,Cycling BMX Racing,3,0.3333333333333333,1.0986122886681096,0.3333333333333333,6,0.6666666666666667
2020,Summer,Cycling Mountain Bike,3,0.5,0.8675632284814612,0.6666666666666666,6,0.5
2020,Summer,Cycling Road,8,0.18055555555555558,1.9072839993213793,0.3333333333333333,12,0.8194444444444444
2020,Summer,Cycling Track,16,0.09876543209876543,2.5454126814394686,0.19444444444444445,36,0.9012345679012346
2020,Summer,Diving,8,0.2951388888888889,1.6031851682402558,0.5,24,0.7048611111111112
2020,Summer,Equestrian,8,0.1728395061728395,1.9041911973400683,0.2777777777777778,18,0.8271604938271605
2020,Summer,Fencing,13,0.125,2.282254310450713,0.2222222222222222,36,0.875
2020,Summer,Football,6,0.16666666666666669,1.7917594692280547,0.16666666666666666,6,0.8333333333333333
2020,Summer,Golf,5,0.2222222222222222,1.5607104090414063,0.3333333333333333,6,0.7777777777777778
2020,Summer,Handball,5,0.2222222222222222,1.5607104090414063,0.3333333333333333,6,0.7777777777777778
2020,Summer,Hockey,6,0.16666666666666669,1.7917594692280547,0.16666666666666666,6,0.8333333333333333
2020,Summer,Judo,26,0.08166666666666667,2.8924377481389167,0.2,60,0.9183333333333333
2020,Summer,Karate,20,0.0625,2.8862023141021287,0.125,32,0.9375
2020,Summer,Marathon Swimming,6,0.16666666666666669,1.7917594692280547,0.16666666666666666,6,0.8333333333333333
2020,Summer,Modern Pentathlon,5,0.22222222222222227,1.5607104090414063,0.3333333333333333,6,0.7777777777777777
2020,Summer,Rhythmic Gymnastics,5,0.2222222222222222,1.5607104090414063,0.3333333333333333,6,0.7777777777777778
2020,Summer,Rowing,18,0.07142857142857142,2.75597610174354,0.11904761904761904,42,0.9285714285714286
2020,Summer,Rugby Sevens,4,0.2777777777777778,1.3296613488547582,0.3333333333333333,6,0.7222222222222222
2020,Summer,Sailing,16,0.08444444444444446,2.6185347948400537,0.16666666666666666,30,0.9155555555555556
2020,Summer,Shooting,19,0.12296296296296298,2.488704387679905,0.24444444444444444,45,0.8770370370370371
2020,Summer,Skateboarding,5,0.2777777777777778,1.4241299173467734,0.4166666666666667,12,0.7222222222222222
2020,Summer,Sport Climbing,5,0.2222222222222222,1.5607104090414063,0.3333333333333333,6,0.7777777777777778
2020,Summer,Surfing,5,0.2222222222222222,1.5607104090414063,0.3333333333333333,6,0.7777777777777778
2020,Summer,Swimming,21,0.13995464852607709,2.4323303404658843,0.2857142857142857,105,0.8600453514739229
2020,Summer,Table Tennis,5,0.31555555555555553,1.3378606778364337,0.4666666666666667,15,0.6844444444444444
2020,Summer,Taekwondo,21,0.0625,2.913172508394483,0.125,32,0.9375
2020,Summer,Tennis,10,0.12000000000000002,2.21106887114461,0.2,15,0.88
2020,Summer,Trampoline Gymnastics,4,0.33333333333333337,1.242453324894,0.5,6,0.6666666666666666
2020,Summer,Triathlon,6,0.20987654320987653,1.6769877743224173,0.3333333333333333,9,0.7901234567901234
2020,Summer,Volleyball,6,0.16666666666666669,1.7917594692280547,0.16666666666666666,6,0.8333333333333333
2020,Summer,Water Polo,5,0.2222222222222222,1.5607104090414063,0.3333333333333333,6,0.7777777777777778
2020,Summer,Weightlifting,24,0.07029478458049886,2.9535918422527354,0.19047619047619047,42,0.9297052154195011
2020,Summer,Wrestling,26,0.0621141975308642,2.99905979197722,0.125,72,0.9378858024691358
2024,Summer,3x3 Basketball,6,0.16666666666666669,1.7917594692280547,0.16666666666666666,6,0.8333333333333333
2024,Summer,Archery,7,0.27111111111111114,1.6151195500604119,0.4666666666666667,15,0.7288888888888889
2024,Summer,Artistic Gymnastics,17,0.11952406706327745,2.4423902815248373,0.20930232558139536,43,0.8804759329367225
2024,Summer,Artistic Swimming,5,0.22222222222222227,1.5607104090414063,0.3333333333333333,6,0.7777777777777777
2024,Summer,Athletics,43,0.07995243757431629,3.171936281337121,0.23448275862068965,145,0.9200475624256838
2024,Summer,Badminton,8,0.18222222222222223,1.8943120247335319,0.3333333333333333,15,0.8177777777777777
2024,Summer,Basketball,4,0.2777777777777778,1.3296613488547582,0.3333333333333333,6,0.7222222222222222
2024,Summer,Beach Volleyball,6,0.16666666666666669,1.7917594692280547,0.16666666666666666,6,0.8333333333333333
2024,Summer,Boxing,32,0.04511834319526628,3.2916349514838634,0.09615384615384616,52,0.9548816568047337
2024,Summer,Breaking,6,0.16666666666666669,1.7917594692280547,0.16666666666666666,6,0.8333333333333333
2024,Summer,Canoe Slalom,10,0.13580246913580246,2.139085894695714,0.2222222222222222,18,0.8641975308641976
2024,Summer,Canoe Sprint,15,0.10509885535900104,2.485798263857064,0.22580645161290322,31,0.8949011446409989
2024,Summer,Cycling BMX Freestyle,6,0.16666666666666669,1.7917594692280547,0.16666666666666666,6,0.8333333333333333
2024,Summer,Cycling BMX Racing,4,0.33333333333333337,1.242453324894,0.5,6,0.6666666666666666
2024,Summer,Cycling Mountain Bike,4,0.28,1.3321790402101223,0.4,5,0.72
2024,Summer,Cycling Road,5,0.25,1.4941751382893085,0.375,8,0.75
2024,Summer,Cycling Track,12,0.12654320987654322,2.2437461337529383,0.2222222222222222,36,0.8734567901234568
2024,Summer,Diving,8,0.2743055555555555,1.6281944017982641,0.4583333333333333,24,0.7256944444444444
2024,Summer,Equestrian,9,0.18518518518518523,1.919223230926115,0.2777777777777778,18,0.8148148148148148
2024,Summer,Fencing,13,0.11265432098765434,2.3439303254989934,0.19444444444444445,36,0.8873456790123456
2024,Summer,Football,6,0.16666666666666669,1.7917594692280547,0.16666666666666666,6,0.8333333333333333
2024,Summer,Golf,6,0.16666666666666669,1.7917594692280547,0.16666666666666666,6,0.8333333333333333
2024,Summer,Handball,5,0.22222222222222227,1.5607104090414063,0.3333333333333333,6,0.7777777777777777
2024,Summer,Hockey,5,0.2222222222222222,1.5607104090414063,0.3333333333333333,6,0.7777777777777778
2024,Summer,Judo,26,0.07388888888888888,2.926465684328073,0.16666666666666666,60,0.9261111111111111
2024,Summer,Marathon Swimming,2,0.5,0.6931471805599453,0.5,2,0.5
2024,Summer,Modern Pentathlon,6,0.16666666666666669,1.7917594692280547,0.16666666666666666,6,0.8333333333333333
2024,Summer,Rhythmic Gymnastics,5,0.2222222222222222,1.5607104090414063,0.3333333333333333,6,0.7777777777777778
2024,Summer,Rowing,16,0.1111111111111111,2.456838583066061,0.19047619047619047,42,0.8888888888888888
2024,Summer,Rugby Sevens,6,0.16666666666666669,1.7917594692280547,0.16666666666666666,6,0.8333333333333333
2024,Summer,Sailing,19,0.06444444444444443,2.846679637214199,0.13333333333333333,30,0.9355555555555556
2024,Summer,Shooting,19,0.10320987654320989,2.588362607518701,0.2222222222222222,45,0.8967901234567901
2024,Summer,Skateboarding,5,0.2361111111111111,1.5171063970610277,0.3333333333333333,12,0.7638888888888888
2024,Summer,Sport Climbing,8,0.1388888888888889,2.0228085294147036,0.16666666666666666,12,0.8611111111111112
2024,Summer,Surfing,4,0.2777777777777778,1.3296613488547582,0.3333333333333333,6,0.7222222222222222
2024,Summer,Swimming,19,0.1382,2.364703189393809,0.27,100,0.8618
2024,Summer,Table Tennis,6,0.2355555555555556,1.6216679171123507,0.4,15,0.7644444444444444
2024,Summer,Taekwondo,23,0.056640625,3.0161674104571183,0.125,32,0.943359375
2024,Summer,Tennis,11,0.10222222222222223,2.3383717048035724,0.13333333333333333,15,0.8977777777777778
2024,Summer,Trampoline Gymnastics,4,0.2777777777777778,1.3296613488547582,0.3333333333333333,6,0.7222222222222222
2024,Summer,Triathlon,4,0.2777777777777778,1.329661348854758,0.3333333333333333,6,0.7222222222222222
2024,Summer,Volleyball,5,0.2222222222222222,1.5607104090414063,0.3333333333333333,6,0.7777777777777778
2024,Summer,Water Polo,6,0.16666666666666669,1.7917594692280547,0.16666666666666666,6,0.8333333333333333
2024,Summer,Weightlifting,20,0.0711111111111111,2.8382572525736753,0.16666666666666666,30,0.9288888888888889
2024,Summer,Wrestling,26,0.07060185185185186,2.928457031183175,0.1527777777777778,72,0.9293981481481481
